Time	Voltage
0.03225	-7.15255737304688e-07
0.032375	8.34465026855469e-07
0.0325	-1.31130218505859e-06
0.032625	2.38418579101562e-06
0.03275	-9.89437103271484e-06
0.032875	-5.35249710083008e-05
0.033	-6.68764114379883e-05
0.033125	-8.27312469482422e-05
0.03325	-0.000100135803222656
0.033375	-0.000113606452941895
0.0335	-0.000127673149108887
0.033625	-0.000143051147460938
0.03375	-0.000160336494445801
0.033875	-0.000175118446350098
0.034	-0.000190496444702148
0.034125	-0.00020289421081543
0.03425	-0.000224471092224121
0.034375	-0.000231385231018066
0.0345	-0.000266194343566895
0.034625	-0.000310778617858887
0.03475	-0.000322580337524414
0.034875	-0.000331282615661621
0.035	-0.000356316566467285
0.035125	-0.000370621681213379
0.03525	-0.000382900238037109
0.035375	-0.000413060188293457
0.0355	-0.000416755676269531
0.035625	-0.000432372093200684
0.03575	-0.000456094741821289
0.035875	-0.000465273857116699
0.036	-0.000487565994262695
0.036125	-0.00050652027130127
0.03625	-0.000530719757080078
0.036375	-0.000532031059265137
0.0365	-0.000545620918273926
0.036625	-0.000626087188720703
0.03675	-0.000677108764648438
0.036875	-0.000692605972290039
0.037	-0.000697493553161621
0.037125	-0.000713467597961426
0.03725	-0.000746369361877441
0.037375	-0.000754833221435547
0.0375	-0.000770330429077148
0.037625	-0.000793576240539551
0.03775	-0.000832200050354004
0.037875	-0.000856280326843262
0.038	-0.000861525535583496
0.038125	-0.00087440013885498
0.03825	-0.000873446464538574
0.038375	-0.000924825668334961
0.0385	-0.000948667526245117
0.038625	-0.000986218452453613
0.03875	-0.00108194351196289
0.038875	-0.0010758638381958
0.039	-0.00112771987915039
0.039125	-0.00115704536437988
0.03925	-0.00115966796875
0.039375	-0.00117731094360352
0.0395	-0.00119674205780029
0.039625	-0.00123083591461182
0.03975	-0.00123262405395508
0.039875	-0.00125217437744141
0.04	-0.00128579139709473
0.040125	-0.00130534172058105
0.04025	-0.00132811069488525
0.040375	-0.00138449668884277
0.0405	-0.0013582706451416
0.040625	-0.00138258934020996
0.04075	-0.00154256820678711
0.040875	-0.00158143043518066
0.041	-0.00156557559967041
0.041125	-0.00163483619689941
0.04125	-0.00165414810180664
0.041375	-0.00165987014770508
0.0415	-0.00166988372802734
0.041625	-0.0017162561416626
0.04175	-0.00172483921051025
0.041875	-0.00174057483673096
0.042	-0.00173604488372803
0.042125	-0.00178301334381104
0.04225	-0.00181055068969727
0.042375	-0.00182712078094482
0.0425	-0.00186288356781006
0.042625	-0.00180709362030029
0.04275	-0.00211560726165771
0.042875	-0.00226724147796631
0.043	-0.00223112106323242
0.043125	-0.00232064723968506
0.04325	-0.00229465961456299
0.043375	-0.0022808313369751
0.0435	-0.00227046012878418
0.043625	-0.00229215621948242
0.04375	-0.00229263305664062
0.043875	-0.00226521492004395
0.044	-0.00225138664245605
0.044125	-0.00223815441131592
0.04425	-0.00224721431732178
0.044375	-0.00225555896759033
0.0445	-0.00228738784790039
0.044625	-0.00223946571350098
0.04475	-0.00226724147796631
0.044875	-0.00242388248443604
0.045	-0.00236284732818604
0.045125	-0.00243175029754639
0.04525	-0.00241565704345703
0.045375	-0.00239872932434082
0.0455	-0.00239026546478271
0.045625	-0.00240528583526611
0.04575	-0.00245380401611328
0.045875	-0.00238561630249023
0.046	-0.00241553783416748
0.046125	-0.0023881196975708
0.04625	-0.00237107276916504
0.046375	-0.00235974788665771
0.0465	-0.00236606597900391
0.046625	-0.0023658275604248
0.04675	-0.0023493766784668
0.046875	-0.00247609615325928
0.047	-0.00249361991882324
0.047125	-0.00255119800567627
0.04725	-0.00250232219696045
0.047375	-0.00250768661499023
0.0475	-0.00253939628601074
0.047625	-0.00247597694396973
0.04775	-0.00251400470733643
0.047875	-0.00251531600952148
0.048	-0.00250351428985596
0.048125	-0.00253760814666748
0.04825	-0.00252127647399902
0.048375	-0.00247871875762939
0.0485	-0.00249004364013672
0.048625	-0.0024714469909668
0.04875	-0.00246942043304443
0.048875	-0.00258147716522217
0.049	-0.00271046161651611
0.049125	-0.0026317834854126
0.04925	-0.00263369083404541
0.049375	-0.00267493724822998
0.0495	-0.00267136096954346
0.049625	-0.00270426273345947
0.04975	-0.00265586376190186
0.049875	-0.00268065929412842
0.05	-0.00266623497009277
0.050125	-0.00266039371490479
0.05025	-0.00264620780944824
0.050375	-0.00260162353515625
0.0505	-0.00262057781219482
0.050625	-0.00259506702423096
0.05075	-0.00266909599304199
0.050875	-0.00264906883239746
0.051	-0.00268328189849854
0.051125	-0.00268590450286865
0.05125	-0.00268387794494629
0.051375	-0.00266909599304199
0.0515	-0.0026397705078125
0.051625	-0.00268948078155518
0.05175	-0.00263333320617676
0.051875	-0.00266110897064209
0.052	-0.0026850700378418
0.052125	-0.0026930570602417
0.05225	-0.00260818004608154
0.052375	-0.00264608860015869
0.0525	-0.00266754627227783
0.052625	-0.00263488292694092
0.05275	-0.00264132022857666
0.052875	-0.00258374214172363
0.053	-0.00278687477111816
0.053125	-0.00278282165527344
0.05325	-0.00277960300445557
0.053375	-0.00281774997711182
0.0535	-0.00278520584106445
0.053625	-0.00273346900939941
0.05375	-0.00275242328643799
0.053875	-0.00279808044433594
0.054	-0.0027773380279541
0.054125	-0.00271987915039062
0.05425	-0.00273013114929199
0.054375	-0.00276517868041992
0.0545	-0.00272810459136963
0.054625	-0.00271761417388916
0.05475	-0.00267660617828369
0.054875	-0.00275909900665283
0.055	-0.00278127193450928
0.055125	-0.00289070606231689
0.05525	-0.00291085243225098
0.055375	-0.00293171405792236
0.0555	-0.0029219388961792
0.055625	-0.00284004211425781
0.05575	-0.00290548801422119
0.055875	-0.00284552574157715
0.056	-0.00286316871643066
0.056125	-0.00284075736999512
0.05625	-0.00283503532409668
0.056375	-0.00283694267272949
0.0565	-0.00282490253448486
0.056625	-0.00285232067108154
0.05675	-0.00280046463012695
0.056875	-0.00278306007385254
0.057	-0.00278317928314209
0.057125	-0.00297248363494873
0.05725	-0.00299370288848877
0.057375	-0.0029836893081665
0.0575	-0.00296664237976074
0.057625	-0.00298798084259033
0.05775	-0.00295543670654297
0.057875	-0.00298404693603516
0.058	-0.00296998023986816
0.058125	-0.0029902458190918
0.05825	-0.00296008586883545
0.058375	-0.00295817852020264
0.0585	-0.00298428535461426
0.058625	-0.0028526782989502
0.05875	-0.00291705131530762
0.058875	-0.00296735763549805
0.059	-0.00288069248199463
0.059125	-0.00293314456939697
0.05925	-0.00314676761627197
0.059375	-0.00311315059661865
0.0595	-0.00309932231903076
0.059625	-0.00309896469116211
0.05975	-0.00303113460540771
0.059875	-0.00304698944091797
0.06	-0.00302004814147949
0.060125	-0.00297367572784424
0.06025	-0.00306379795074463
0.060375	-0.00302493572235107
0.0605	-0.00301170349121094
0.060625	-0.00296962261199951
0.06075	-0.00301682949066162
0.060875	-0.00296294689178467
0.061	-0.00300085544586182
0.061125	-0.00295913219451904
0.06125	-0.00306856632232666
0.061375	-0.00311934947967529
0.0615	-0.00311625003814697
0.061625	-0.00308406352996826
0.06175	-0.00305271148681641
0.061875	-0.00307214260101318
0.062	-0.00306165218353271
0.062125	-0.00301253795623779
0.06225	-0.00300443172454834
0.062375	-0.00298869609832764
0.0625	-0.0029749870300293
0.062625	-0.00298225879669189
0.06275	-0.00301074981689453
0.062875	-0.00296986103057861
0.063	-0.00296390056610107
0.063125	-0.00296914577484131
0.06325	-0.00303733348846436
0.063375	-0.00318288803100586
0.0635	-0.00316262245178223
0.063625	-0.00315487384796143
0.06375	-0.00316190719604492
0.063875	-0.00311791896820068
0.064	-0.00312507152557373
0.064125	-0.00311720371246338
0.06425	-0.0031120777130127
0.064375	-0.0030968189239502
0.0645	-0.00312340259552002
0.064625	-0.00312209129333496
0.06475	-0.00304293632507324
0.064875	-0.00306487083435059
0.065	-0.00304639339447021
0.065125	-0.00302934646606445
0.06525	-0.00310826301574707
0.065375	-0.00329446792602539
0.0655	-0.00322043895721436
0.065625	-0.00323128700256348
0.06575	-0.00317990779876709
0.065875	-0.00323927402496338
0.066	-0.00320613384246826
0.066125	-0.00316286087036133
0.06625	-0.00320017337799072
0.066375	-0.0031898021697998
0.0665	-0.0031578540802002
0.066625	-0.00316011905670166
0.06675	-0.0031120777130127
0.066875	-0.00314533710479736
0.067	-0.00311195850372314
0.067125	-0.00309669971466064
0.06725	-0.00307786464691162
0.067375	-0.0032966136932373
0.0675	-0.00328624248504639
0.067625	-0.00322473049163818
0.06775	-0.00325894355773926
0.067875	-0.0032728910446167
0.068	-0.0032273530960083
0.068125	-0.00322222709655762
0.06825	-0.00323677062988281
0.068375	-0.00319314002990723
0.0685	-0.00320184230804443
0.068625	-0.00317072868347168
0.06875	-0.0031895637512207
0.068875	-0.00319862365722656
0.069	-0.00317072868347168
0.069125	-0.00319790840148926
0.06925	-0.00315415859222412
0.069375	-0.00322794914245605
0.0695	-0.00331377983093262
0.069625	-0.00325894355773926
0.06975	-0.0033489465713501
0.069875	-0.00329244136810303
0.07	-0.00331974029541016
0.070125	-0.00327277183532715
0.07025	-0.00328028202056885
0.070375	-0.00325429439544678
0.0705	-0.00327420234680176
0.070625	-0.00321364402770996
0.07075	-0.00326430797576904
0.070875	-0.00325727462768555
0.071	-0.00320184230804443
0.071125	-0.0032341480255127
0.07125	-0.0032268762588501
0.071375	-0.00320577621459961
0.0715	-0.0033644437789917
0.071625	-0.00335681438446045
0.07175	-0.00338077545166016
0.071875	-0.0034172534942627
0.072	-0.0033879280090332
0.072125	-0.00335443019866943
0.07225	-0.00337362289428711
0.072375	-0.00331103801727295
0.0725	-0.00328671932220459
0.072625	-0.00332093238830566
0.07275	-0.00334429740905762
0.072875	-0.00330448150634766
0.073	-0.00331544876098633
0.073125	-0.00330507755279541
0.07325	-0.00335013866424561
0.073375	-0.00329649448394775
0.0735	-0.0033564567565918
0.073625	-0.00346875190734863
0.07375	-0.00345182418823242
0.073875	-0.00348329544067383
0.074	-0.00342690944671631
0.074125	-0.00337851047515869
0.07425	-0.00346243381500244
0.074375	-0.0034327507019043
0.0745	-0.00342833995819092
0.074625	-0.00341677665710449
0.07475	-0.00336647033691406
0.074875	-0.00332403182983398
0.075	-0.00334036350250244
0.075125	-0.0033799409866333
0.07525	-0.00332224369049072
0.075375	-0.00329530239105225
0.0755	-0.00332510471343994
0.075625	-0.00351369380950928
0.07575	-0.00347638130187988
0.075875	-0.00348269939422607
0.076	-0.00345945358276367
0.076125	-0.0034644603729248
0.07625	-0.00345921516418457
0.076375	-0.0034792423248291
0.0765	-0.00348818302154541
0.076625	-0.00348830223083496
0.07675	-0.00341141223907471
0.076875	-0.00340890884399414
0.077	-0.00345385074615479
0.077125	-0.00341176986694336
0.07725	-0.0033576488494873
0.077375	-0.00336849689483643
0.0775	-0.00329530239105225
0.077625	-0.00347709655761719
0.07775	-0.00354945659637451
0.077875	-0.00349700450897217
0.078	-0.0034945011138916
0.078125	-0.00350081920623779
0.07825	-0.00350654125213623
0.078375	-0.00348067283630371
0.0785	-0.00345396995544434
0.078625	-0.00344586372375488
0.07875	-0.00342690944671631
0.078875	-0.00343501567840576
0.079	-0.00343489646911621
0.079125	-0.003409743309021
0.07925	-0.00337135791778564
0.079375	-0.00340390205383301
0.0795	-0.00334846973419189
0.079625	-0.00348842144012451
0.07975	-0.00362253189086914
0.079875	-0.00353884696960449
0.08	-0.00360524654388428
0.080125	-0.00351047515869141
0.08025	-0.00355255603790283
0.080375	-0.00352287292480469
0.0805	-0.00346636772155762
0.080625	-0.00349998474121094
0.08075	-0.00350916385650635
0.080875	-0.00348293781280518
0.081	-0.00348186492919922
0.081125	-0.0034489631652832
0.08125	-0.00347065925598145
0.081375	-0.0035170316696167
0.0815	-0.00345480442047119
0.081625	-0.00342512130737305
0.08175	-0.00358450412750244
0.081875	-0.00361299514770508
0.082	-0.00362205505371094
0.082125	-0.0035330057144165
0.08225	-0.00357019901275635
0.082375	-0.00356292724609375
0.0825	-0.00355660915374756
0.082625	-0.00357496738433838
0.08275	-0.00354576110839844
0.082875	-0.00354290008544922
0.083	-0.00353479385375977
0.083125	-0.00348734855651855
0.08325	-0.00344312191009521
0.083375	-0.00347352027893066
0.0835	-0.00348711013793945
0.083625	-0.00351142883300781
0.08375	-0.003448486328125
0.083875	-0.00345861911773682
0.084	-0.00342404842376709
0.084125	-0.00346887111663818
0.08425	-0.00346457958221436
0.084375	-0.00345146656036377
0.0845	-0.003456711769104
0.084625	-0.00337481498718262
0.08475	-0.00337338447570801
0.084875	-0.00335633754730225
0.085	-0.00333404541015625
0.085125	-0.00335586071014404
0.08525	-0.00336205959320068
0.085375	-0.00330841541290283
0.0855	-0.0033574104309082
0.085625	-0.00334596633911133
0.08575	-0.00326204299926758
0.085875	-0.00331008434295654
0.086	-0.0033416748046875
0.086125	-0.00332510471343994
0.08625	-0.00335967540740967
0.086375	-0.00326800346374512
0.0865	-0.00328648090362549
0.086625	-0.00327980518341064
0.08675	-0.0032660961151123
0.086875	-0.00323939323425293
0.087	-0.0032268762588501
0.087125	-0.00325310230255127
0.08725	-0.00317108631134033
0.087375	-0.00316190719604492
0.0875	-0.00317573547363281
0.087625	-0.00314080715179443
0.08775	-0.00313198566436768
0.087875	-0.00319290161132812
0.088	-0.00313901901245117
0.088125	-0.00308382511138916
0.08825	-0.00308096408843994
0.088375	-0.00310778617858887
0.0885	-0.0031207799911499
0.088625	-0.00305795669555664
0.08875	-0.00310862064361572
0.088875	-0.00303554534912109
0.089	-0.00305092334747314
0.089125	-0.00304734706878662
0.08925	-0.0029977560043335
0.089375	-0.0029832124710083
0.0895	-0.0030139684677124
0.089625	-0.00299859046936035
0.08975	-0.00296962261199951
0.089875	-0.00301527976989746
0.09	-0.00296807289123535
0.090125	-0.00296700000762939
0.09025	-0.00296735763549805
0.090375	-0.00296211242675781
0.0905	-0.00292372703552246
0.090625	-0.00296711921691895
0.09075	-0.00291097164154053
0.090875	-0.00293099880218506
0.091	-0.00289392471313477
0.091125	-0.00285220146179199
0.09125	-0.00287508964538574
0.091375	-0.00288546085357666
0.0915	-0.00285148620605469
0.091625	-0.00290358066558838
0.09175	-0.00290405750274658
0.091875	-0.00287067890167236
0.092	-0.00289392471313477
0.092125	-0.00283169746398926
0.09225	-0.00286281108856201
0.092375	-0.00282490253448486
0.0925	-0.00278604030609131
0.092625	-0.00282025337219238
0.09275	-0.00281620025634766
0.092875	-0.00277030467987061
0.093	-0.00272917747497559
0.093125	-0.00277161598205566
0.09325	-0.00277829170227051
0.093375	-0.00274598598480225
0.0935	-0.00275027751922607
0.093625	-0.00268030166625977
0.09375	-0.00271689891815186
0.093875	-0.00273072719573975
0.094	-0.00269556045532227
0.094125	-0.00271260738372803
0.09425	-0.00269758701324463
0.094375	-0.00266861915588379
0.0945	-0.00267279148101807
0.094625	-0.0026623010635376
0.09475	-0.00261890888214111
0.094875	-0.00264787673950195
0.095	-0.00264072418212891
0.095125	-0.00261545181274414
0.09525	-0.00258541107177734
0.095375	-0.00259602069854736
0.0955	-0.0025641918182373
0.095625	-0.00256121158599854
0.09575	-0.00256013870239258
0.095875	-0.00257134437561035
0.096	-0.00256335735321045
0.096125	-0.00256502628326416
0.09625	-0.00253927707672119
0.096375	-0.00253534317016602
0.0965	-0.00256657600402832
0.096625	-0.00251638889312744
0.09675	-0.00254309177398682
0.096875	-0.00250673294067383
0.097	-0.00254726409912109
0.097125	-0.00249886512756348
0.09725	-0.00249671936035156
0.097375	-0.0024876594543457
0.0975	-0.00251781940460205
0.097625	-0.00247955322265625
0.09775	-0.00244486331939697
0.097875	-0.00243306159973145
0.098	-0.00240695476531982
0.098125	-0.00238192081451416
0.09825	-0.00238800048828125
0.098375	-0.00242459774017334
0.0985	-0.0023956298828125
0.098625	-0.00240743160247803
0.09875	-0.00237774848937988
0.098875	-0.0023801326751709
0.099	-0.00236737728118896
0.099125	-0.0023728609085083
0.09925	-0.00236105918884277
0.099375	-0.00230276584625244
0.0995	-0.00236058235168457
0.099625	-0.00238323211669922
0.09975	-0.00227558612823486
0.099875	-0.0023036003112793
0.1	-0.00229012966156006
0.100125	-0.00232577323913574
0.10025	-0.00232183933258057
0.100375	-0.00226092338562012
0.1005	-0.00226449966430664
0.100625	-0.00224876403808594
0.10075	-0.0022742748260498
0.100875	-0.00226438045501709
0.101	-0.00219058990478516
0.101125	-0.00223493576049805
0.10125	-0.00228345394134521
0.101375	-0.0022430419921875
0.1015	-0.00216257572174072
0.101625	-0.00221240520477295
0.10175	-0.00214493274688721
0.101875	-0.00218665599822998
0.102	-0.00220131874084473
0.102125	-0.00217700004577637
0.10225	-0.00212514400482178
0.102375	-0.00216782093048096
0.1025	-0.00217819213867188
0.102625	-0.00212752819061279
0.10275	-0.00213384628295898
0.102875	-0.00212204456329346
0.103	-0.00215613842010498
0.103125	-0.00212371349334717
0.10325	-0.00210738182067871
0.103375	-0.00211203098297119
0.1035	-0.00213384628295898
0.103625	-0.00213956832885742
0.10375	-0.00211584568023682
0.103875	-0.00205004215240479
0.104	-0.00206434726715088
0.104125	-0.00209188461303711
0.10425	-0.00209128856658936
0.104375	-0.00210165977478027
0.1045	-0.00198888778686523
0.104625	-0.00202083587646484
0.10475	-0.00209951400756836
0.104875	-0.00202476978302002
0.105	-0.00197017192840576
0.105125	-0.00205516815185547
0.10525	-0.00194787979125977
0.105375	-0.00200760364532471
0.1055	-0.00199079513549805
0.105625	-0.00189507007598877
0.10575	-0.00193154811859131
0.105875	-0.00198006629943848
0.106	-0.00198757648468018
0.106125	-0.00189948081970215
0.10625	-0.00192546844482422
0.106375	-0.00195503234863281
0.1065	-0.00195157527923584
0.106625	-0.00190818309783936
0.10675	-0.00188696384429932
0.106875	-0.00190544128417969
0.107	-0.00194036960601807
0.107125	-0.0019460916519165
0.10725	-0.00191330909729004
0.107375	-0.00187218189239502
0.1075	-0.00188934803009033
0.107625	-0.00192832946777344
0.10775	-0.0019305944442749
0.107875	-0.00182867050170898
0.108	-0.00185596942901611
0.108125	-0.00190913677215576
0.10825	-0.00190603733062744
0.108375	-0.00188660621643066
0.1085	-0.00179922580718994
0.108625	-0.00179994106292725
0.10875	-0.0018913745880127
0.108875	-0.00187826156616211
0.109	-0.00183248519897461
0.109125	-0.00174093246459961
0.10925	-0.00169992446899414
0.109375	-0.00183331966400146
0.1095	-0.00181257724761963
0.109625	-0.00175201892852783
0.10975	-0.00171160697937012
0.109875	-0.00182211399078369
0.11	-0.00185620784759521
0.110125	-0.00178623199462891
0.11025	-0.00166785717010498
0.110375	-0.00160908699035645
0.1105	-0.00173687934875488
0.110625	-0.00176751613616943
0.11075	-0.00169479846954346
0.110875	-0.00163531303405762
0.111	-0.00167942047119141
0.111125	-0.00175082683563232
0.11125	-0.00173819065093994
0.111375	-0.00164175033569336
0.1115	-0.00160133838653564
0.111625	-0.0016704797744751
0.11175	-0.00169253349304199
0.111875	-0.00165581703186035
0.112	-0.00146186351776123
0.112125	-0.00165939331054688
0.11225	-0.0019218921661377
0.112375	-0.00195002555847168
0.1125	-0.00174510478973389
0.112625	-0.00145852565765381
0.11275	-0.00180578231811523
0.112875	-0.00181794166564941
0.113	-0.0018458366394043
0.113125	-0.00139307975769043
0.11325	-0.00200152397155762
0.113375	-0.00253880023956299
0.1135	-0.00257718563079834
0.113625	-0.00206530094146729
0.11375	-0.00132083892822266
0.113875	-0.00153326988220215
0.114	-0.00150918960571289
0.114125	-0.00155949592590332
0.11425	-0.00139117240905762
0.114375	-0.00143218040466309
0.1145	-0.00155937671661377
0.114625	-0.00165343284606934
0.11475	-0.00149023532867432
0.114875	-0.00136935710906982
0.115	-0.00140774250030518
0.115125	-0.00155067443847656
0.11525	-0.00148463249206543
0.115375	-0.0013575553894043
0.1155	-0.00137054920196533
0.115625	-0.00153636932373047
0.11575	-0.00154805183410645
0.115875	-0.00141549110412598
0.116	-0.00132489204406738
0.116125	-0.00140345096588135
0.11625	-0.00152170658111572
0.116375	-0.00142884254455566
0.1165	-0.00128519535064697
0.116625	-0.00126540660858154
0.11675	-0.00140631198883057
0.116875	-0.00148284435272217
0.117	-0.00144243240356445
0.117125	-0.00134062767028809
0.11725	-0.0013660192489624
0.117375	-0.00140798091888428
0.1175	-0.00138592720031738
0.117625	-0.00119805335998535
0.11775	-0.00120365619659424
0.117875	-0.00131833553314209
0.118	-0.00142717361450195
0.118125	-0.00138568878173828
0.11825	-0.001304030418396
0.118375	-0.00128853321075439
0.1185	-0.00128519535064697
0.118625	-0.00128436088562012
0.11875	-0.00121772289276123
0.118875	-0.00117480754852295
0.119	-0.001228928565979
0.119125	-0.0013810396194458
0.11925	-0.00137031078338623
0.119375	-0.00122630596160889
0.1195	-0.00117456912994385
0.119625	-0.00127720832824707
0.11975	-0.00128579139709473
0.119875	-0.00120174884796143
0.12	-0.00115525722503662
0.120125	-0.00116562843322754
0.12025	-0.00124871730804443
0.120375	-0.00122630596160889
0.1205	-0.00121164321899414
0.120625	-0.00118744373321533
0.12075	-0.00128328800201416
0.120875	-0.00130045413970947
0.121	-0.0011603832244873
0.121125	-0.00111663341522217
0.12125	-0.0010751485824585
0.121375	-0.00115585327148438
0.1215	-0.00120377540588379
0.121625	-0.00116991996765137
0.12175	-0.00119423866271973
0.121875	-0.00120460987091064
0.122	-0.00121843814849854
0.122125	-0.00109207630157471
0.12225	-0.00103342533111572
0.122375	-0.000998973846435547
0.1225	-0.00112998485565186
0.122625	-0.00116753578186035
0.12275	-0.00118470191955566
0.122875	-0.00117385387420654
0.123	-0.00111198425292969
0.123125	-0.00112497806549072
0.12325	-0.00108873844146729
0.123375	-0.00107145309448242
0.1235	-0.00103580951690674
0.123625	-0.00101554393768311
0.12375	-0.0010526180267334
0.123875	-0.00108087062835693
0.124	-0.00101697444915771
0.124125	-0.0010305643081665
0.12425	-0.00103628635406494
0.124375	-0.00108170509338379
0.1245	-0.00106287002563477
0.124625	-0.000972270965576172
0.12475	-0.00098729133605957
0.124875	-0.000943779945373535
0.125	-0.000975131988525391
0.125125	-0.00100195407867432
0.12525	-0.000963568687438965
0.125375	-0.000968098640441895
0.1255	-0.000948667526245117
0.125625	-0.000981330871582031
0.12575	-0.000967502593994141
0.125875	-0.000902533531188965
0.126	-0.000883340835571289
0.126125	-0.000959396362304688
0.12625	-0.00101578235626221
0.126375	-0.000940799713134766
0.1265	-0.000895142555236816
0.126625	-0.000942230224609375
0.12675	-0.000955104827880859
0.126875	-0.000930070877075195
0.127	-0.000898957252502441
0.127125	-0.00094306468963623
0.12725	-0.00092923641204834
0.127375	-0.000911116600036621
0.1275	-0.000921130180358887
0.127625	-0.00088346004486084
0.12775	-0.000906467437744141
0.127875	-0.000887632369995117
0.128	-0.000922560691833496
0.128125	-0.000872969627380371
0.12825	-0.000850915908813477
0.128375	-0.000881791114807129
0.1285	-0.000849127769470215
0.128625	-0.000855326652526855
0.12875	-0.000887751579284668
0.128875	-0.000883936882019043
0.129	-0.000914692878723145
0.129125	-0.000905513763427734
0.12925	-0.00085294246673584
0.129375	-0.000882506370544434
0.1295	-0.000832080841064453
0.129625	-0.000843524932861328
0.12975	-0.000849604606628418
0.129875	-0.000855565071105957
0.13	-0.000813961029052734
0.130125	-0.00085294246673584
0.13025	-0.00084221363067627
0.130375	-0.000847697257995605
0.1305	-0.000807762145996094
0.130625	-0.000720381736755371
0.13075	-0.000756263732910156
0.130875	-0.000757932662963867
0.131	-0.000748515129089355
0.131125	-0.000706672668457031
0.13125	-0.000735282897949219
0.131375	-0.000756740570068359
0.1315	-0.000730395317077637
0.131625	-0.000707507133483887
0.13175	-0.000715732574462891
0.131875	-0.000692963600158691
0.132	-0.000724315643310547
0.132125	-0.000689268112182617
0.13225	-0.000653624534606934
0.132375	-0.00068509578704834
0.1325	-0.000693440437316895
0.132625	-0.000674128532409668
0.13275	-0.000655651092529297
0.132875	-0.000630855560302734
0.133	-0.000686287879943848
0.133125	-0.000747084617614746
0.13325	-0.000659346580505371
0.133375	-0.000691652297973633
0.1335	-0.000660061836242676
0.133625	-0.000658869743347168
0.13375	-0.000680327415466309
0.133875	-0.000705957412719727
